arrival_rate_over_lambda_sn,density_over_n_sn,branch,fixed_point_slope
0.7694615384615384,1.241069468388653,unstable,4.9738291258776455
0.7728026755852843,0.6233757915612106,stable,0.20369126236163412
0.7728026755852843,1.2397059463118423,unstable,4.909390753465901
0.7761438127090301,0.626767875835018,stable,0.20637688432484436
0.7761438127090301,1.2383273658928429,unstable,4.845503910340876
0.7794849498327758,0.6301753736416804,stable,0.20911054642014534
0.7794849498327758,1.2369333719409883,unstable,4.782159566408462
0.7828260869565217,0.6335986538373485,stable,0.21189364242116665
0.7828260869565217,1.2355235956001283,unstable,4.719348766549421
0.7861672240802675,0.6370380996859468,stable,0.21472762567442924
0.7861672240802675,1.2340976536063382,unstable,4.657062624611734
0.7895083612040134,0.6404941096540081,stable,0.21761401255119775
0.7895083612040134,1.2326551474930851,unstable,4.595292317238683
0.7928494983277592,0.6439670982626561,stable,0.22055438615517248
0.7928494983277592,1.231195662739245,unstable,4.534029077510358
0.796190635451505,0.6474574970018482,stable,0.22355040030932602
0.796190635451505,1.2297187678548611,unstable,4.473264188372317
0.7995317725752508,0.6509657553125165,stable,0.22660378384771246
0.7995317725752508,1.2282240133990003,unstable,4.412988975824173
0.8028729096989966,0.6544923416428693,stable,0.2297163452409359
0.8028729096989966,1.226710930923456,unstable,4.353194801837721
0.8062140468227424,0.6580377445858102,stable,0.23288997758718832
0.8062140468227424,1.225179031835323,unstable,4.293873056970109
0.8095551839464883,0.6616024741052141,stable,0.23612666400441554
0.8095551839464883,1.223627806170727,unstable,4.235015152635616
0.8128963210702341,0.6651870628596815,stable,0.2394284834632996
0.8128963210702341,1.222056721271068,unstable,4.176612512994041
0.8162374581939799,0.6687920676334136,stable,0.2427976171054525
0.8162374581939799,1.220465220352144,unstable,4.118656566409708
0.8195785953177257,0.6724180708849741,stable,0.24623635509654973
0.8195785953177257,1.2188527209553914,unstable,4.06113873643028
0.8229197324414715,0.6760656824260343,stable,0.249747104070253
0.8229197324414715,1.2172186132691392,unstable,4.004050432227245
0.8262608695652174,0.6797355412436684,stable,0.25333239522573764
0.8262608695652174,1.215562258306313,unstable,3.947383038434241
0.8296020066889632,0.6834283174814811,stable,0.25699489314964674
0.8296020066889632,1.2138829859233087,unstable,3.8911279043109612
0.832943143812709,0.6871447145968159,stable,0.26073740544249857
0.832943143812709,1.2121800926627817,unstable,3.835276332150727
0.8362842809364548,0.6908854717135284,stable,0.2645628932401581
0.8362842809364548,1.2104528394008773,unstable,3.779819564840658
0.8396254180602006,0.6946513661924388,stable,0.26847448273325275
0.8396254180602006,1.208700448776775,unstable,3.7247487724692654
0.8429665551839465,0.6984432164445697,stable,0.27247547780158304
0.8429665551839465,1.2069221023794519,unstable,3.6700550378636136
0.8463076923076923,0.7022618850157696,stable,0.27656937389707514
0.8463076923076923,1.2051169376630604,unstable,3.615729340921711
0.849648829431438,0.7061082819754203,stable,0.2807598733280589
0.849648829431438,1.2032840445582176,unstable,3.561762541584899
0.8529899665551839,0.7099833686466354,stable,0.28505090212009637
0.8529899665551839,1.2014224617418106,unstable,3.508145361275452
0.8563311036789297,0.7138881617209631,stable,0.28944662865498455
0.8563311036789297,1.199531172522291,unstable,3.4548683625953958
0.8596722408026756,0.7178237378071403,stable,0.29395148432057283
0.8596722408026756,1.197609100290922,unstable,3.401921927053229
0.8630133779264214,0.7217912384711495,stable,0.29857018644068883
0.8630133779264214,1.1956551034817204,unstable,3.3492962305486285
0.8663545150501671,0.7257918758340186,stable,0.30330776379796687
0.8663545150501671,1.1936679699736594,unstable,3.2969812163004795
0.869695652173913,0.729826938804629,stable,0.30816958511408726
0.869695652173913,1.191646410857857,unstable,3.244966564853537
0.8730367892976588,0.7338978000378202,stable,0.3131613909138212
0.8730367892976588,1.189589053479474,unstable,3.1932416607358616
0.8763779264214047,0.7380059237236192,stable,0.31828932927350967
0.8763779264214047,1.1874944336484832,unstable,3.14179555526566
0.8797190635451505,0.7421528743321731,stable,0.3235599960441564
0.8797190635451505,1.185360986894737,unstable,3.090616924916542
0.8830602006688962,0.7463403264616538,stable,0.3289804802478012
0.8830602006688962,1.1831870386200645,unstable,3.0396940245413955
0.8864013377926421,0.7505700759639719,stable,0.33455841547793874
0.8864013377926421,1.1809707929725544,unstable,2.9890146346234667
0.8897424749163879,0.7548440525568674,stable,0.3403020382964499
0.8897424749163879,1.178710320234467,unstable,2.938566001561423
0.8930836120401338,0.7591643341724059,stable,0.34622025481856483
0.8930836120401338,1.1764035424737365,unstable,2.8883347697957293
0.8964247491638796,0.7635331633431472,stable,0.3523227169237977
0.8964247491638796,1.174048217157803,unstable,2.838306904338169
0.8997658862876253,0.7679529659910592,stable,0.3586199098378387
0.8997658862876253,1.1716419183646996,unstable,2.788467601958255
0.9031070234113712,0.7724263730641261,stable,0.3651232532154376
0.9031070234113712,1.1691820151464407,unstable,2.738801188895964
0.906448160535117,0.7769562455663404,stable,0.37184521834056056
0.906448160535117,1.1666656464990344,unstable,2.6892910024840972
0.9097892976588628,0.781545703654839,stable,0.3787994646788683
0.9097892976588628,1.1640896922653436,unstable,2.6399192534439293
0.9131304347826087,0.7861981606418937,stable,0.3860009998110293
0.9131304347826087,1.161450739133097,unstable,2.5906668648256317
0.9164715719063544,0.7909173629513525,stable,0.39346636780181926
0.9164715719063544,1.1587450406784465,unstable,2.541513282537231
0.9198127090301003,0.7957074373552525,stable,0.40121387239965184
0.9198127090301003,1.1559684701293544,unstable,2.4924362510673492
0.9231538461538461,0.8005729471798938,stable,0.4092638432271916
0.9231538461538461,1.153116464159521,unstable,2.443411546240301
0.9264949832775919,0.8055189596543162,stable,0.41763895547618
0.9264949832775919,1.150183955539907,unstable,2.394412654489645
0.9298361204013378,0.8105511272249214,stable,0.42636461678925314
0.9298361204013378,1.1471652918241093,unstable,2.345410384967017
0.9331772575250836,0.8156757865466043,stable,0.43546943933536003
0.9331772575250836,1.1440541363572347,unstable,2.2963723964792195
0.9365183946488294,0.8209000800849785,stable,0.4449858210633668
0.9365183946488294,1.1408433466736687,unstable,2.247262615267916
0.9398595317725752,0.8262321069795272,stable,0.45495066850542387
0.9398595317725752,1.137524823633928,unstable,2.1980405112605688
0.943200668896321,0.8316811122598788,stable,0.4654063054594735
0.943200668896321,1.1340893222083843,unstable,2.148660188462093
0.9465418060200669,0.8372577270470243,stable,0.47640162923354096
0.9465418060200669,1.130526211276047,unstable,2.0990692278043843
0.9498829431438127,0.8429742776029211,stable,0.487993601816799
0.9498829431438127,1.1268231645749582,unstable,2.0492071950882176
0.9532240802675584,0.8488451889949626,stable,0.5002492021906371
0.9532240802675584,1.1229657570377245,unstable,1.9990036878038093
0.9565652173913043,0.8548875213761427,stable,0.5132480262128589
0.9565652173913043,1.1189369285113526,unstable,1.948375734396432
0.9599063545150501,0.8611216963518403,stable,0.5270858164724661
0.9599063545150501,1.1147162573904632,unstable,1.8972242635791716
0.963247491638796,0.8675725028795112,stable,0.5418793623257478
0.963247491638796,1.1102789547176004,unstable,1.8454292034817465
0.9665886287625418,0.8742705265936227,stable,0.5577734794053448
0.9665886287625418,1.1055944348582967,unstable,1.7928425013432394
0.9699297658862875,0.8812542431363398,stable,0.5749512563943707
0.9699297658862875,1.1006242221703875,unstable,1.7392778759562832
0.9732709030100334,0.888573196498627,stable,0.5936496509862562
0.9732709030100334,1.0953187726629086,unstable,1.6844952209416
0.9766120401337792,0.8962930406402052,stable,0.6141842898984456
0.9766120401337792,1.0896124323761387,unstable,1.6281758039844236
0.9799531772575251,0.9045039833305996,stable,0.6369911079969947
0.9799531772575251,1.0834149935405522,unstable,1.5698806269752772
0.9832943143812709,0.9133359452466929,stable,0.6627012905298822
0.9832943143812709,1.0765965354792668,unstable,1.5089754830572617
0.9866354515050166,0.9229884057885449,stable,0.6922891992114096
0.9866354515050166,1.068957578792223,unstable,1.4444830298365288
0.9899765886287625,0.9337972960869707,stable,0.7274047824969931
0.9899765886287625,1.0601621923486055,unstable,1.3747503784168995
0.9933177257525083,0.9464178939181694,stable,0.771284894337366
0.9933177257525083,1.0495550983722146,unstable,1.2965377739688921
0.9966588628762542,0.9625426401437671,stable,0.8323404912215101
0.9966588628762542,1.0354438560014254,unstable,1.201431398023715
1.0,1.0,unstable,1.0
